atom_count_C,atom_count_N,atom_count_O,atom_count_S,atom_count_P,atom_count_F,atom_count_Cl,atom_count_Br,atom_count_I,atom_count_B,motif_count_amide,motif_count_amine,motif_count_hydroxyl,motif_count_carboxyl,motif_count_aromatic_ring,motif_count_halogen,motif_count_sulfonamide,motif_count_hetero5_ring,motif_count_hetero6_ring,num_atoms,num_bonds,tpsa,logp,hbd,hba,rot_bonds,ring_count
13.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,19.0,20.0,49.41,2.63352,1.0,3.0,2.0,2.0
7.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,17.0,18.0,118.69,0.1299,2.0,5.0,1.0,2.0
18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,23.0,15.27,3.5875,1.0,2.0,1.0,4.0
21.0,4.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,35.0,38.0,88.48,4.38,2.0,6.0,3.0,4.0
22.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,35.0,181.62,-0.4379,6.0,9.0,2.0,4.0
12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,19.0,21.0,129.62,0.8334,3.0,7.0,1.0,3.0
19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,24.0,12.47,4.94832,0.0,2.0,2.0,3.0
25.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,32.0,34.0,68.18,5.28982,2.0,5.0,10.0,3.0
14.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,21.0,24.0,78.34,1.97512,0.0,7.0,2.0,4.0
42.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,62.0,65.0,296.31,0.7676,15.0,15.0,29.0,4.0
29.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,81.7,6.8819,1.0,5.0,23.0,1.0
16.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,32.0,35.0,172.99,0.4582,3.0,13.0,8.0,4.0
18.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,26.0,28.0,42.13,0.627,1.0,2.0,6.0,3.0
44.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,67.0,68.0,394.67,-0.93636,18.0,15.0,35.0,2.0
16.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,23.0,47.86,3.3836,2.0,4.0,1.0,3.0
13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,18.0,46.94,0.1618,2.0,4.0,4.0,2.0
18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,24.0,12.47,4.8809,0.0,3.0,4.0,3.0
18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,22.0,25.0,31.92,3.3028,1.0,2.0,3.0,4.0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,23.0,25.0,0.0,5.1373,0.0,0.0,4.0,3.0
21.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,29.0,31.0,86.48,3.61182,1.0,7.0,9.0,3.0
14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,17.0,26.3,3.0436,0.0,2.0,3.0,2.0
11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,20.0,20.0,95.5,1.121,3.0,3.0,3.0,1.0
19.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,27.0,30.0,61.6,2.3825,1.0,5.0,4.0,4.0
23.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,42.0,45.0,353.11,-8.8953,13.0,19.0,9.0,4.0
11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,16.0,44.12,1.1618,0.0,4.0,3.0,2.0
26.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,36.0,40.0,64.88,4.4627,0.0,8.0,8.0,5.0
19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,29.54,4.4022,0.0,3.0,7.0,2.0
24.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,31.0,33.0,95.94,2.5731,2.0,5.0,9.0,3.0
16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,25.0,99.82,2.0441,3.0,6.0,3.0,3.0
18.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,28.0,122.49,-0.857,5.0,8.0,7.0,2.0
23.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,33.0,35.0,91.76,4.1478,2.0,5.0,7.0,3.0
88.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,11.0,3.0,0.0,0.0,0.0,0.0,133.0,135.0,762.97,-2.08703,34.0,32.0,78.0,3.0
104.0,25.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,14.0,10.0,3.0,0.0,0.0,3.0,0.0,156.0,160.0,854.59,-2.153,37.0,39.0,89.0,5.0
19.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,25.0,38.33,4.3308,1.0,3.0,9.0,2.0
8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,55.62,0.8194,1.0,2.0,4.0,1.0
51.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,8.0,2.0,0.0,0.0,2.0,0.0,80.0,83.0,501.37,-2.5131,19.0,21.0,40.0,4.0
11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,15.0,36.42,1.67454,2.0,3.0,1.0,2.0
26.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,37.0,40.0,125.04,2.9866,3.0,6.0,8.0,4.0
13.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,28.0,29.0,201.58,-1.1725,4.0,10.0,7.0,2.0
23.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,29.0,30.0,66.48,4.34228,1.0,3.0,7.0,2.0
20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,28.0,68.36,1.9247,3.0,3.0,4.0,4.0
28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,32.0,35.0,64.33,5.00478,1.0,3.0,7.0,4.0
17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,22.0,25.0,69.2,2.7669,1.0,5.0,1.0,4.0
19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,23.0,25.0,67.51,3.6096,1.0,4.0,4.0,3.0
21.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,26.0,29.0,24.75,3.484,1.0,3.0,4.0,4.0
18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,21.0,40.46,4.6046,2.0,2.0,3.0,2.0
23.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,29.0,33.0,54.71,4.4578,1.0,5.0,4.0,5.0
16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,19.0,22.0,21.26,3.75529,1.0,2.0,0.0,4.0
22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,26.0,28.0,44.73,3.7221,2.0,4.0,9.0,3.0
19.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,31.0,112.73,0.9158,3.0,5.0,3.0,6.0
33.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,50.0,275.3,-2.5354,10.0,10.0,19.0,2.0
159.0,47.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,22.0,18.0,3.0,0.0,0.0,2.0,0.0,250.0,253.0,1522.2,-10.04903,70.0,68.0,156.0,4.0
12.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,19.0,20.0,40.46,5.8626,2.0,3.0,2.0,2.0
17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,23.0,38.69,2.7412,1.0,3.0,1.0,4.0
27.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,34.0,63.95,5.09308,0.0,6.0,13.0,2.0
13.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,20.0,49.85,1.4081,0.0,5.0,3.0,2.0
17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,21.0,12.47,4.1652,0.0,2.0,8.0,2.0
40.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,52.0,60.0,146.39,3.438,2.0,12.0,4.0,10.0
47.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,62.0,68.0,221.29,3.6715,4.0,14.0,10.0,7.0
18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,23.0,25.24,3.1064,0.0,3.0,4.0,3.0
49.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,72.0,75.0,361.93,-0.3842,19.0,18.0,36.0,4.0
149.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,6.0,3.0,1.0,0.0,0.0,6.0,0.0,238.0,243.0,1466.27,-14.90129,48.0,48.0,117.0,6.0
23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,34.0,37.0,173.71,2.1145,3.0,9.0,8.0,4.0
22.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,30.0,34.0,65.6,3.6717,0.0,6.0,3.0,5.0
93.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,12.0,0.0,0.0,0.0,9.0,0.0,136.0,144.0,619.25,2.5482,22.0,31.0,61.0,9.0
16.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,33.0,36.0,190.81,-0.8698,3.0,14.0,8.0,4.0
19.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,25.0,28.0,51.02,3.6251,0.0,5.0,4.0,4.0
104.0,25.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,14.0,10.0,3.0,0.0,0.0,3.0,0.0,156.0,160.0,854.59,-2.153,37.0,39.0,89.0,5.0
8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,13.0,41.13,0.5086,2.0,3.0,1.0,2.0
36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,38.0,43.0,0.0,8.2396,0.0,0.0,9.0,6.0
11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,14.0,16.0,15.27,1.6633,1.0,3.0,1.0,3.0
16.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,28.0,31.0,128.28,0.9396,3.0,8.0,7.0,4.0
31.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,44.0,47.0,200.01,3.62712,5.0,11.0,8.0,4.0
203.0,63.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,10.0,2.0,5.0,0.0,0.0,2.0,0.0,320.0,325.0,1969.94,-19.41022,72.0,65.0,159.0,6.0
19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,23.0,6.48,3.5491,0.0,2.0,4.0,3.0
19.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,32.0,35.0,150.04,-1.2799,2.0,10.0,7.0,4.0
23.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,31.0,33.0,44.37,5.5544,2.0,3.0,8.0,3.0
21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,37.3,3.6586,1.0,2.0,1.0,4.0
18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,22.0,32.26,3.0646,2.0,2.0,3.0,3.0
26.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,33.0,35.0,95.94,2.6096,2.0,5.0,11.0,3.0
18.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,23.0,26.0,29.85,4.16582,1.0,3.0,1.0,4.0
21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,37.3,3.6586,1.0,2.0,1.0,4.0
22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,26.0,29.54,4.2755,0.0,3.0,8.0,2.0
19.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,26.0,29.0,45.78,2.3617,0.0,6.0,5.0,4.0
15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,20.0,38.33,2.2512,1.0,2.0,4.0,3.0
34.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,42.0,47.0,92.89,5.5602,2.0,6.0,8.0,6.0
32.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,43.0,49.0,119.41,1.7757,4.0,5.0,5.0,7.0
38.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,60.0,62.0,387.82,-1.31883,16.0,14.0,31.0,3.0
21.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,28.0,30.0,92.79,2.90252,2.0,6.0,9.0,3.0
26.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,35.0,37.0,101.49,3.898,1.0,7.0,12.0,3.0
19.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,27.0,29.0,126.23,0.8905,3.0,7.0,6.0,3.0
17.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,27.0,29.0,102.37,3.5981,0.0,8.0,8.0,3.0
9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,17.0,18.0,97.97,1.22952,2.0,6.0,3.0,2.0
17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,21.0,23.0,47.86,2.84042,2.0,4.0,4.0,3.0
131.0,38.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,20.0,18.0,2.0,0.0,0.0,6.0,0.0,214.0,219.0,1259.5,-6.94493,60.0,60.0,123.0,6.0
21.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,28.0,30.0,76.83,3.2096,1.0,6.0,7.0,3.0
16.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,25.0,28.0,127.39,1.7217,3.0,9.0,5.0,4.0
22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,32.0,100.66,2.742,0.0,8.0,8.0,3.0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,23.0,0.0,5.182,0.0,0.0,6.0,2.0
14.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,26.0,28.0,147.21,-0.1657,3.0,9.0,5.0,3.0
41.0,10.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,66.0,67.0,380.36,-1.505,17.0,18.0,35.0,2.0
141.0,38.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,20.0,18.0,2.0,0.0,0.0,3.0,0.0,220.0,223.0,1296.9,-6.4046,56.0,58.0,138.0,4.0
16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,20.0,23.0,35.5,2.4508,2.0,3.0,1.0,4.0
13.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,22.0,84.54,0.76592,1.0,6.0,4.0,2.0
18.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,26.0,28.0,103.02,3.7142,2.0,6.0,5.0,3.0
18.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,26.0,28.0,94.08,0.1454,2.0,8.0,6.0,3.0
12.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,19.0,67.01,3.2433,2.0,4.0,4.0,2.0
20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,26.0,86.99,3.4085,3.0,4.0,10.0,2.0
19.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,28.0,31.0,100.59,2.0816,3.0,6.0,3.0,4.0
23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,30.0,63.35,4.46882,2.0,4.0,7.0,3.0
20.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,28.0,30.0,87.34,4.3725,2.0,6.0,10.0,3.0
24.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,30.0,38.77,4.4526,0.0,4.0,10.0,3.0
14.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,21.0,63.4,2.0795,1.0,3.0,2.0,4.0
24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,30.0,34.0,58.04,3.9272,0.0,6.0,4.0,5.0
37.0,9.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,63.0,64.0,397.96,-4.4392,19.0,20.0,32.0,2.0
19.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,27.0,29.0,111.29,2.217,4.0,3.0,8.0,3.0
59.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,91.0,93.0,549.29,-1.16353,23.0,21.0,49.0,3.0
84.0,19.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,9.0,2.0,0.0,0.0,1.0,0.0,126.0,128.0,658.14,-1.2678,32.0,33.0,72.0,3.0
21.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,42.0,331.43,-7.74176,14.0,15.0,9.0,3.0
18.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,25.0,27.0,82.19,4.8248,3.0,2.0,4.0,3.0
21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,27.0,30.0,72.42,2.9959,1.0,6.0,4.0,4.0
16.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,23.0,25.0,69.72,0.6143,1.0,3.0,3.0,3.0
75.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,7.0,2.0,0.0,0.0,1.0,0.0,114.0,116.0,680.66,-1.38399,31.0,26.0,66.0,3.0
10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,15.0,42.15,1.3119,1.0,4.0,2.0,2.0
13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,17.0,38.33,1.9509,1.0,2.0,2.0,2.0
22.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,27.0,30.0,23.55,4.7577,0.0,2.0,4.0,4.0
